ID	;	x	;	y	;	score
0	;	60300.0000	;	5568.7500	;	0.956
1	;	59850.0000	;	8100.0000	;	0.798
2	;	58500.0000	;	8606.2500	;	0.780
3	;	67050.0000	;	8353.1250	;	0.754
4	;	68400.0000	;	5315.6250	;	0.578
5	;	61650.0000	;	7846.8750	;	0.584
6	;	65700.0000	;	8353.1250	;	0.232
8	;	60300.0000	;	15693.7500	;	0.719
9	;	64350.0000	;	22021.8750	;	0.862
10	;	63900.0000	;	28603.1250	;	0.742
11	;	63450.0000	;	15440.6250	;	0.694
12	;	66600.0000	;	21768.7500	;	0.402
14	;	58950.0000	;	5315.6250	;	0.906
15	;	60750.0000	;	5062.5000	;	0.876
16	;	57600.0000	;	6075.0000	;	0.902
