ID	;	x	;	y	;	score
0	;	220.0000	;	30.0000	;	0.813
1	;	226.0000	;	48.0000	;	0.638
2	;	226.0000	;	52.0000	;	0.766
3	;	254.0000	;	54.0000	;	0.655
4	;	254.0000	;	30.0000	;	0.517
5	;	226.0000	;	46.0000	;	0.535
6	;	244.0000	;	40.0000	;	0.087
8	;	236.0000	;	98.0000	;	0.709
9	;	242.0000	;	138.0000	;	0.706
10	;	240.0000	;	170.0000	;	0.405
11	;	240.0000	;	96.0000	;	0.567
12	;	246.0000	;	136.0000	;	0.538
13	;	244.0000	;	170.0000	;	0.328
14	;	216.0000	;	32.0000	;	0.622
15	;	218.0000	;	28.0000	;	0.661
16	;	212.0000	;	40.0000	;	0.674
