ID	;	x	;	y	;	score
0	;	168.0000	;	26.0000	;	0.857
1	;	178.0000	;	44.0000	;	0.711
2	;	174.0000	;	42.0000	;	0.624
3	;	156.0000	;	50.0000	;	0.319
4	;	154.0000	;	34.0000	;	0.382
5	;	180.0000	;	44.0000	;	0.857
6	;	158.0000	;	50.0000	;	0.530
7	;	154.0000	;	34.0000	;	0.587
8	;	166.0000	;	82.0000	;	0.624
9	;	160.0000	;	114.0000	;	0.640
10	;	162.0000	;	144.0000	;	0.641
11	;	170.0000	;	84.0000	;	0.819
12	;	156.0000	;	114.0000	;	0.730
13	;	158.0000	;	144.0000	;	0.761
15	;	172.0000	;	24.0000	;	0.864
17	;	178.0000	;	28.0000	;	0.961
