ID	;	x	;	y	;	score
0	;	202.0000	;	20.0000	;	0.954
1	;	202.0000	;	36.0000	;	0.850
2	;	198.0000	;	36.0000	;	0.801
3	;	216.0000	;	38.0000	;	0.780
4	;	222.0000	;	28.0000	;	0.752
5	;	204.0000	;	34.0000	;	0.705
6	;	220.0000	;	38.0000	;	0.348
7	;	220.0000	;	30.0000	;	0.541
8	;	216.0000	;	72.0000	;	0.695
9	;	222.0000	;	102.0000	;	0.763
10	;	214.0000	;	134.0000	;	0.672
11	;	220.0000	;	70.0000	;	0.701
12	;	222.0000	;	104.0000	;	0.602
13	;	220.0000	;	132.0000	;	0.511
14	;	200.0000	;	18.0000	;	0.810
15	;	202.0000	;	16.0000	;	0.821
16	;	196.0000	;	24.0000	;	0.802
