ID	;	x	;	y	;	score
0	;	172.0000	;	44.0000	;	0.916
1	;	186.0000	;	66.0000	;	0.779
2	;	188.0000	;	66.0000	;	0.525
3	;	156.0000	;	76.0000	;	0.231
4	;	156.0000	;	54.0000	;	0.273
5	;	186.0000	;	68.0000	;	0.800
6	;	154.0000	;	74.0000	;	0.803
7	;	156.0000	;	52.0000	;	0.762
8	;	174.0000	;	124.0000	;	0.481
9	;	166.0000	;	170.0000	;	0.339
10	;	164.0000	;	206.0000	;	0.136
11	;	170.0000	;	126.0000	;	0.690
12	;	164.0000	;	172.0000	;	0.816
13	;	168.0000	;	214.0000	;	0.714
15	;	174.0000	;	40.0000	;	0.824
17	;	184.0000	;	46.0000	;	0.844
