ID	;	x	;	y	;	score
0	;	226.0000	;	32.0000	;	0.835
1	;	226.0000	;	52.0000	;	0.790
2	;	226.0000	;	54.0000	;	0.767
3	;	254.0000	;	56.0000	;	0.655
4	;	256.0000	;	38.0000	;	0.640
5	;	226.0000	;	50.0000	;	0.604
6	;	246.0000	;	52.0000	;	0.086
7	;	256.0000	;	38.0000	;	0.304
8	;	236.0000	;	100.0000	;	0.735
9	;	242.0000	;	138.0000	;	0.709
10	;	242.0000	;	170.0000	;	0.417
11	;	240.0000	;	98.0000	;	0.573
12	;	246.0000	;	138.0000	;	0.508
13	;	248.0000	;	168.0000	;	0.399
14	;	222.0000	;	32.0000	;	0.796
15	;	226.0000	;	30.0000	;	0.869
16	;	214.0000	;	40.0000	;	0.749
