ID	;	x	;	y	;	score
0	;	180.0000	;	24.0000	;	0.783
1	;	182.0000	;	48.0000	;	0.628
2	;	184.0000	;	46.0000	;	0.563
3	;	158.0000	;	54.0000	;	0.151
4	;	152.0000	;	32.0000	;	0.161
5	;	182.0000	;	50.0000	;	0.738
6	;	154.0000	;	54.0000	;	0.778
7	;	150.0000	;	32.0000	;	0.673
8	;	168.0000	;	102.0000	;	0.525
9	;	160.0000	;	142.0000	;	0.569
10	;	162.0000	;	170.0000	;	0.133
11	;	170.0000	;	104.0000	;	0.698
12	;	160.0000	;	144.0000	;	0.785
13	;	164.0000	;	172.0000	;	0.345
15	;	184.0000	;	24.0000	;	0.773
17	;	190.0000	;	30.0000	;	0.797
