ID	;	x	;	y	;	score
0	;	222.0000	;	72.0000	;	0.819
1	;	208.0000	;	100.0000	;	0.552
2	;	204.0000	;	100.0000	;	0.839
3	;	252.0000	;	88.0000	;	0.754
4	;	254.0000	;	52.0000	;	0.799
5	;	212.0000	;	102.0000	;	0.443
6	;	250.0000	;	88.0000	;	0.135
8	;	190.0000	;	182.0000	;	0.637
9	;	220.0000	;	234.0000	;	0.735
10	;	236.0000	;	294.0000	;	0.736
11	;	194.0000	;	180.0000	;	0.541
12	;	218.0000	;	234.0000	;	0.492
13	;	236.0000	;	286.0000	;	0.342
14	;	214.0000	;	68.0000	;	0.856
15	;	224.0000	;	68.0000	;	0.797
16	;	200.0000	;	76.0000	;	0.964
