ID	;	x	;	y	;	score
0	;	176.0000	;	46.0000	;	0.800
1	;	188.0000	;	66.0000	;	0.835
2	;	190.0000	;	66.0000	;	0.539
3	;	160.0000	;	80.0000	;	0.105
5	;	184.0000	;	68.0000	;	0.793
6	;	154.0000	;	74.0000	;	0.846
7	;	152.0000	;	54.0000	;	0.703
8	;	176.0000	;	124.0000	;	0.473
9	;	166.0000	;	168.0000	;	0.448
10	;	164.0000	;	206.0000	;	0.207
11	;	172.0000	;	126.0000	;	0.670
12	;	164.0000	;	172.0000	;	0.809
13	;	168.0000	;	214.0000	;	0.734
14	;	174.0000	;	44.0000	;	0.813
15	;	180.0000	;	42.0000	;	0.971
17	;	190.0000	;	46.0000	;	0.723
