ID	;	x	;	y	;	score
0	;	226.0000	;	32.0000	;	0.806
1	;	226.0000	;	52.0000	;	0.756
2	;	224.0000	;	54.0000	;	0.741
3	;	252.0000	;	60.0000	;	0.761
4	;	254.0000	;	40.0000	;	0.576
5	;	228.0000	;	50.0000	;	0.600
6	;	248.0000	;	56.0000	;	0.112
7	;	252.0000	;	40.0000	;	0.201
8	;	236.0000	;	100.0000	;	0.750
9	;	242.0000	;	140.0000	;	0.819
10	;	242.0000	;	170.0000	;	0.424
11	;	244.0000	;	98.0000	;	0.644
12	;	248.0000	;	138.0000	;	0.592
13	;	248.0000	;	170.0000	;	0.467
14	;	220.0000	;	32.0000	;	0.799
15	;	226.0000	;	28.0000	;	0.913
16	;	214.0000	;	38.0000	;	0.804
