ID	;	x	;	y	;	score
0	;	124.0000	;	12.0000	;	0.861
1	;	134.0000	;	28.0000	;	0.738
2	;	136.0000	;	26.0000	;	0.596
3	;	102.0000	;	30.0000	;	0.123
5	;	132.0000	;	28.0000	;	0.743
6	;	96.0000	;	30.0000	;	0.715
7	;	98.0000	;	8.0000	;	0.553
8	;	142.0000	;	84.0000	;	0.508
9	;	124.0000	;	128.0000	;	0.495
10	;	116.0000	;	172.0000	;	0.317
11	;	140.0000	;	86.0000	;	0.712
12	;	122.0000	;	128.0000	;	0.844
13	;	114.0000	;	172.0000	;	0.497
14	;	124.0000	;	10.0000	;	0.705
15	;	128.0000	;	10.0000	;	0.863
17	;	138.0000	;	12.0000	;	0.889
