ID	;	x	;	y	;	score
0	;	166.0000	;	32.0000	;	0.685
1	;	176.0000	;	42.0000	;	0.739
2	;	172.0000	;	42.0000	;	0.696
3	;	152.0000	;	48.0000	;	0.387
4	;	152.0000	;	34.0000	;	0.460
5	;	180.0000	;	42.0000	;	0.856
6	;	158.0000	;	48.0000	;	0.526
7	;	156.0000	;	34.0000	;	0.599
8	;	164.0000	;	82.0000	;	0.702
9	;	158.0000	;	112.0000	;	0.627
10	;	160.0000	;	142.0000	;	0.587
11	;	170.0000	;	84.0000	;	0.830
12	;	156.0000	;	112.0000	;	0.763
13	;	158.0000	;	144.0000	;	0.754
15	;	166.0000	;	28.0000	;	0.786
17	;	174.0000	;	28.0000	;	0.852
