ID	;	x	;	y	;	score
0	;	80.0000	;	36.0000	;	0.822
1	;	86.0000	;	62.0000	;	0.671
2	;	90.0000	;	62.0000	;	0.434
3	;	44.0000	;	70.0000	;	0.088
5	;	84.0000	;	60.0000	;	0.722
6	;	34.0000	;	58.0000	;	0.536
7	;	30.0000	;	42.0000	;	0.113
8	;	68.0000	;	128.0000	;	0.346
9	;	48.0000	;	180.0000	;	0.413
10	;	38.0000	;	230.0000	;	0.122
11	;	62.0000	;	128.0000	;	0.500
12	;	44.0000	;	180.0000	;	0.599
13	;	38.0000	;	232.0000	;	0.518
14	;	80.0000	;	30.0000	;	0.516
15	;	86.0000	;	34.0000	;	0.807
17	;	96.0000	;	44.0000	;	0.824
