ID	;	x	;	y	;	score
0	;	194.0000	;	38.0000	;	0.657
1	;	186.0000	;	48.0000	;	0.708
2	;	184.0000	;	48.0000	;	0.686
3	;	198.0000	;	48.0000	;	0.678
4	;	206.0000	;	42.0000	;	0.646
5	;	190.0000	;	48.0000	;	0.583
6	;	202.0000	;	54.0000	;	0.121
8	;	178.0000	;	84.0000	;	0.926
9	;	190.0000	;	112.0000	;	0.817
10	;	196.0000	;	140.0000	;	0.826
11	;	188.0000	;	84.0000	;	0.852
12	;	194.0000	;	112.0000	;	0.731
13	;	196.0000	;	138.0000	;	0.616
14	;	192.0000	;	36.0000	;	0.713
15	;	194.0000	;	36.0000	;	0.287
16	;	188.0000	;	38.0000	;	0.819
