ID	;	x	;	y	;	score
0	;	39600.0000	;	6328.1250	;	0.667
1	;	42750.0000	;	9365.6250	;	0.785
2	;	44550.0000	;	9365.6250	;	0.655
3	;	34200.0000	;	8100.0000	;	0.258
4	;	34650.0000	;	5315.6250	;	0.242
5	;	41400.0000	;	8859.3750	;	0.809
6	;	33750.0000	;	8353.1250	;	0.698
7	;	33300.0000	;	5315.6250	;	0.472
8	;	40050.0000	;	16453.1250	;	0.583
9	;	37350.0000	;	22781.2500	;	0.568
10	;	37350.0000	;	29615.6250	;	0.412
11	;	41400.0000	;	16959.3750	;	0.782
12	;	38700.0000	;	23034.3750	;	0.878
13	;	37800.0000	;	29868.7500	;	0.704
15	;	40500.0000	;	6075.0000	;	0.753
17	;	42300.0000	;	6581.2500	;	0.943
