ID	;	x	;	y	;	score
0	;	40050.0000	;	6075.0000	;	0.846
1	;	43200.0000	;	9112.5000	;	0.825
2	;	44550.0000	;	9365.6250	;	0.763
3	;	44550.0000	;	13415.6250	;	0.130
5	;	41400.0000	;	8606.2500	;	0.909
6	;	34200.0000	;	8353.1250	;	0.814
7	;	33300.0000	;	5568.7500	;	0.642
8	;	41400.0000	;	16453.1250	;	0.562
9	;	36450.0000	;	22781.2500	;	0.294
10	;	38250.0000	;	29615.6250	;	0.442
11	;	40950.0000	;	16706.2500	;	0.766
12	;	38250.0000	;	23287.5000	;	0.815
13	;	37800.0000	;	29615.6250	;	0.524
15	;	41400.0000	;	5821.8750	;	0.958
17	;	43650.0000	;	6581.2500	;	0.991
