ID	;	x	;	y	;	score
0	;	152.0000	;	14.0000	;	0.772
1	;	140.0000	;	32.0000	;	0.587
2	;	138.0000	;	32.0000	;	0.732
3	;	168.0000	;	34.0000	;	0.796
4	;	178.0000	;	16.0000	;	0.642
5	;	144.0000	;	32.0000	;	0.457
6	;	168.0000	;	22.0000	;	0.114
7	;	172.0000	;	18.0000	;	0.245
8	;	128.0000	;	96.0000	;	0.608
9	;	148.0000	;	142.0000	;	0.791
10	;	156.0000	;	170.0000	;	0.127
11	;	130.0000	;	94.0000	;	0.580
12	;	148.0000	;	142.0000	;	0.621
13	;	158.0000	;	166.0000	;	0.173
14	;	146.0000	;	12.0000	;	0.955
15	;	152.0000	;	10.0000	;	0.850
16	;	138.0000	;	14.0000	;	0.853
