ID	;	x	;	y	;	score
0	;	168.0000	;	66.0000	;	0.791
1	;	176.0000	;	80.0000	;	0.714
2	;	176.0000	;	78.0000	;	0.554
3	;	158.0000	;	86.0000	;	0.281
4	;	158.0000	;	74.0000	;	0.285
5	;	178.0000	;	80.0000	;	0.767
6	;	160.0000	;	84.0000	;	0.758
7	;	158.0000	;	72.0000	;	0.591
8	;	172.0000	;	122.0000	;	0.584
9	;	170.0000	;	154.0000	;	0.630
10	;	172.0000	;	172.0000	;	0.220
11	;	174.0000	;	124.0000	;	0.741
12	;	164.0000	;	154.0000	;	0.724
13	;	168.0000	;	172.0000	;	0.207
15	;	170.0000	;	64.0000	;	0.809
17	;	178.0000	;	66.0000	;	0.910
