ID	;	x	;	y	;	score
0	;	128.0000	;	8.0000	;	0.764
1	;	134.0000	;	26.0000	;	0.744
2	;	130.0000	;	24.0000	;	0.538
3	;	102.0000	;	28.0000	;	0.134
5	;	134.0000	;	28.0000	;	0.800
6	;	98.0000	;	30.0000	;	0.842
7	;	98.0000	;	8.0000	;	0.471
8	;	116.0000	;	82.0000	;	0.649
9	;	110.0000	;	128.0000	;	0.552
10	;	112.0000	;	172.0000	;	0.356
11	;	124.0000	;	84.0000	;	0.733
12	;	114.0000	;	126.0000	;	0.846
13	;	114.0000	;	172.0000	;	0.531
14	;	130.0000	;	6.0000	;	0.538
15	;	134.0000	;	8.0000	;	0.659
17	;	142.0000	;	12.0000	;	0.793
