ID	;	x	;	y	;	score
0	;	168.0000	;	68.0000	;	0.517
1	;	178.0000	;	82.0000	;	0.728
2	;	184.0000	;	80.0000	;	0.614
3	;	164.0000	;	84.0000	;	0.138
4	;	162.0000	;	72.0000	;	0.200
5	;	174.0000	;	82.0000	;	0.670
6	;	160.0000	;	84.0000	;	0.636
7	;	158.0000	;	72.0000	;	0.528
8	;	178.0000	;	122.0000	;	0.608
9	;	172.0000	;	154.0000	;	0.719
10	;	172.0000	;	172.0000	;	0.291
11	;	172.0000	;	124.0000	;	0.785
12	;	164.0000	;	152.0000	;	0.792
13	;	166.0000	;	172.0000	;	0.281
15	;	170.0000	;	64.0000	;	0.547
17	;	176.0000	;	66.0000	;	0.820
