ID	;	x	;	y	;	score
0	;	120.0000	;	28.0000	;	0.869
1	;	120.0000	;	44.0000	;	0.730
2	;	118.0000	;	42.0000	;	0.595
3	;	98.0000	;	46.0000	;	0.254
4	;	94.0000	;	40.0000	;	0.243
5	;	120.0000	;	46.0000	;	0.872
6	;	94.0000	;	44.0000	;	0.745
7	;	92.0000	;	32.0000	;	0.399
8	;	96.0000	;	88.0000	;	0.576
9	;	92.0000	;	130.0000	;	0.527
10	;	100.0000	;	166.0000	;	0.462
11	;	98.0000	;	90.0000	;	0.705
12	;	94.0000	;	130.0000	;	0.727
13	;	106.0000	;	168.0000	;	0.730
14	;	120.0000	;	24.0000	;	0.658
15	;	124.0000	;	26.0000	;	0.964
17	;	132.0000	;	32.0000	;	0.790
