ID	;	x	;	y	;	score
0	;	166.0000	;	20.0000	;	0.786
1	;	176.0000	;	38.0000	;	0.688
2	;	174.0000	;	36.0000	;	0.610
3	;	154.0000	;	48.0000	;	0.291
4	;	152.0000	;	30.0000	;	0.307
5	;	180.0000	;	40.0000	;	0.775
6	;	152.0000	;	46.0000	;	0.805
7	;	152.0000	;	26.0000	;	0.725
8	;	164.0000	;	86.0000	;	0.718
9	;	160.0000	;	124.0000	;	0.476
10	;	166.0000	;	164.0000	;	0.263
11	;	172.0000	;	86.0000	;	0.801
12	;	164.0000	;	126.0000	;	0.917
13	;	174.0000	;	164.0000	;	0.727
15	;	168.0000	;	16.0000	;	0.763
17	;	178.0000	;	20.0000	;	0.966
