ID	;	x	;	y	;	score
0	;	172.0000	;	32.0000	;	0.822
1	;	174.0000	;	46.0000	;	0.742
2	;	168.0000	;	46.0000	;	0.775
3	;	150.0000	;	48.0000	;	0.524
4	;	152.0000	;	32.0000	;	0.551
5	;	180.0000	;	48.0000	;	0.719
6	;	156.0000	;	50.0000	;	0.552
7	;	154.0000	;	34.0000	;	0.573
8	;	166.0000	;	86.0000	;	0.730
9	;	160.0000	;	118.0000	;	0.696
10	;	160.0000	;	148.0000	;	0.667
11	;	172.0000	;	88.0000	;	0.792
12	;	158.0000	;	118.0000	;	0.821
13	;	158.0000	;	148.0000	;	0.655
14	;	170.0000	;	28.0000	;	0.847
15	;	176.0000	;	30.0000	;	0.779
17	;	182.0000	;	34.0000	;	0.840
