ID	;	x	;	y	;	score
0	;	114.0000	;	26.0000	;	0.901
1	;	122.0000	;	36.0000	;	0.775
2	;	118.0000	;	36.0000	;	0.605
3	;	96.0000	;	44.0000	;	0.295
4	;	94.0000	;	34.0000	;	0.268
5	;	124.0000	;	36.0000	;	0.836
6	;	96.0000	;	42.0000	;	0.756
7	;	94.0000	;	22.0000	;	0.554
8	;	116.0000	;	88.0000	;	0.592
9	;	104.0000	;	126.0000	;	0.606
10	;	106.0000	;	166.0000	;	0.448
11	;	120.0000	;	90.0000	;	0.637
12	;	108.0000	;	128.0000	;	0.796
13	;	106.0000	;	168.0000	;	0.737
14	;	114.0000	;	22.0000	;	0.762
15	;	118.0000	;	22.0000	;	0.793
17	;	124.0000	;	24.0000	;	0.759
