ID	;	x	;	y	;	score
0	;	178.0000	;	20.0000	;	0.973
1	;	170.0000	;	36.0000	;	0.828
2	;	174.0000	;	34.0000	;	0.704
3	;	198.0000	;	32.0000	;	0.720
4	;	198.0000	;	12.0000	;	0.613
5	;	166.0000	;	36.0000	;	0.642
6	;	188.0000	;	30.0000	;	0.092
8	;	178.0000	;	80.0000	;	0.687
9	;	188.0000	;	118.0000	;	0.840
10	;	188.0000	;	156.0000	;	0.683
11	;	172.0000	;	80.0000	;	0.615
12	;	184.0000	;	116.0000	;	0.667
13	;	190.0000	;	152.0000	;	0.550
14	;	174.0000	;	18.0000	;	0.831
15	;	178.0000	;	16.0000	;	0.503
16	;	166.0000	;	22.0000	;	0.848
