ID	;	x	;	y	;	score
0	;	63000.0000	;	4809.3750	;	0.760
1	;	59400.0000	;	7087.5000	;	0.824
2	;	60300.0000	;	6834.3750	;	0.859
3	;	67500.0000	;	7087.5000	;	0.693
4	;	67500.0000	;	3543.7500	;	0.395
5	;	57600.0000	;	7593.7500	;	0.668
6	;	63000.0000	;	10884.3750	;	0.160
8	;	62100.0000	;	14175.0000	;	0.653
9	;	64350.0000	;	20503.1250	;	0.795
10	;	63900.0000	;	26071.8750	;	0.661
11	;	59400.0000	;	14175.0000	;	0.577
12	;	63900.0000	;	20250.0000	;	0.390
13	;	64350.0000	;	26831.2500	;	0.383
14	;	62100.0000	;	4303.1250	;	0.802
16	;	60300.0000	;	4556.2500	;	0.848
