ID	;	x	;	y	;	score
0	;	172.0000	;	44.0000	;	0.882
1	;	186.0000	;	68.0000	;	0.788
2	;	190.0000	;	66.0000	;	0.550
3	;	156.0000	;	76.0000	;	0.183
4	;	158.0000	;	52.0000	;	0.213
5	;	184.0000	;	70.0000	;	0.761
6	;	152.0000	;	74.0000	;	0.843
7	;	156.0000	;	52.0000	;	0.757
8	;	176.0000	;	126.0000	;	0.472
9	;	166.0000	;	170.0000	;	0.466
10	;	164.0000	;	208.0000	;	0.288
11	;	170.0000	;	126.0000	;	0.668
12	;	164.0000	;	172.0000	;	0.797
13	;	168.0000	;	214.0000	;	0.725
15	;	174.0000	;	40.0000	;	0.778
17	;	184.0000	;	46.0000	;	0.851
