ID	;	x	;	y	;	score
0	;	172.0000	;	66.0000	;	0.895
1	;	176.0000	;	80.0000	;	0.745
2	;	174.0000	;	78.0000	;	0.717
3	;	160.0000	;	86.0000	;	0.301
4	;	158.0000	;	74.0000	;	0.394
5	;	180.0000	;	80.0000	;	0.760
6	;	160.0000	;	86.0000	;	0.714
7	;	158.0000	;	74.0000	;	0.613
8	;	168.0000	;	122.0000	;	0.549
9	;	166.0000	;	154.0000	;	0.553
10	;	168.0000	;	172.0000	;	0.191
11	;	172.0000	;	124.0000	;	0.777
12	;	164.0000	;	154.0000	;	0.741
13	;	168.0000	;	172.0000	;	0.196
14	;	170.0000	;	62.0000	;	0.641
15	;	174.0000	;	64.0000	;	0.802
17	;	182.0000	;	66.0000	;	0.851
