ID	;	x	;	y	;	score
0	;	108.0000	;	52.0000	;	0.821
1	;	114.0000	;	64.0000	;	0.678
2	;	116.0000	;	64.0000	;	0.530
3	;	94.0000	;	66.0000	;	0.261
4	;	94.0000	;	54.0000	;	0.349
5	;	112.0000	;	64.0000	;	0.725
6	;	88.0000	;	66.0000	;	0.812
7	;	88.0000	;	52.0000	;	0.748
8	;	110.0000	;	104.0000	;	0.652
9	;	100.0000	;	134.0000	;	0.674
10	;	100.0000	;	164.0000	;	0.542
11	;	110.0000	;	104.0000	;	0.760
12	;	100.0000	;	134.0000	;	0.917
13	;	100.0000	;	166.0000	;	0.867
14	;	106.0000	;	50.0000	;	0.685
15	;	110.0000	;	50.0000	;	0.816
16	;	108.0000	;	52.0000	;	0.146
17	;	114.0000	;	50.0000	;	0.886
