ID	;	x	;	y	;	score
0	;	102.0000	;	54.0000	;	0.750
1	;	114.0000	;	64.0000	;	0.662
2	;	118.0000	;	64.0000	;	0.568
3	;	96.0000	;	68.0000	;	0.150
4	;	94.0000	;	56.0000	;	0.231
5	;	112.0000	;	64.0000	;	0.727
6	;	88.0000	;	66.0000	;	0.843
7	;	88.0000	;	52.0000	;	0.717
8	;	110.0000	;	102.0000	;	0.613
9	;	100.0000	;	134.0000	;	0.640
10	;	100.0000	;	164.0000	;	0.537
11	;	110.0000	;	104.0000	;	0.785
12	;	100.0000	;	134.0000	;	0.908
13	;	100.0000	;	168.0000	;	0.843
15	;	104.0000	;	50.0000	;	0.778
17	;	110.0000	;	52.0000	;	0.817
