ID	;	x	;	y	;	score
0	;	61650.0000	;	5315.6250	;	0.846
1	;	59400.0000	;	8100.0000	;	0.734
2	;	59850.0000	;	8100.0000	;	0.774
3	;	67050.0000	;	8353.1250	;	0.834
4	;	68850.0000	;	5568.7500	;	0.533
5	;	58050.0000	;	8353.1250	;	0.502
6	;	65700.0000	;	8100.0000	;	0.159
8	;	61650.0000	;	15440.6250	;	0.698
9	;	64350.0000	;	22275.0000	;	0.815
10	;	63900.0000	;	28856.2500	;	0.749
11	;	58950.0000	;	15440.6250	;	0.482
12	;	63900.0000	;	22275.0000	;	0.202
14	;	60300.0000	;	4809.3750	;	0.826
16	;	58500.0000	;	5568.7500	;	0.919
