ID	;	x	;	y	;	score
0	;	82.0000	;	36.0000	;	0.986
1	;	98.0000	;	52.0000	;	0.739
2	;	92.0000	;	52.0000	;	0.568
3	;	76.0000	;	78.0000	;	0.253
4	;	72.0000	;	104.0000	;	0.253
5	;	104.0000	;	50.0000	;	0.848
6	;	64.0000	;	54.0000	;	0.850
7	;	66.0000	;	34.0000	;	0.818
8	;	84.0000	;	108.0000	;	0.708
9	;	82.0000	;	156.0000	;	0.630
10	;	76.0000	;	200.0000	;	0.491
11	;	96.0000	;	112.0000	;	0.618
12	;	80.0000	;	156.0000	;	0.743
13	;	74.0000	;	202.0000	;	0.795
15	;	86.0000	;	32.0000	;	0.805
17	;	98.0000	;	32.0000	;	0.833
