ID	;	x	;	y	;	score
0	;	61200.0000	;	5315.6250	;	0.799
1	;	59400.0000	;	8100.0000	;	0.769
2	;	60750.0000	;	8100.0000	;	0.736
3	;	67500.0000	;	8353.1250	;	0.864
4	;	68400.0000	;	5062.5000	;	0.603
5	;	57600.0000	;	8353.1250	;	0.563
8	;	61650.0000	;	15946.8750	;	0.729
9	;	64350.0000	;	22528.1250	;	0.855
10	;	63900.0000	;	28603.1250	;	0.785
11	;	58950.0000	;	15693.7500	;	0.531
12	;	63900.0000	;	22528.1250	;	0.270
13	;	63450.0000	;	28603.1250	;	0.184
14	;	60300.0000	;	5062.5000	;	0.807
16	;	58500.0000	;	5821.8750	;	0.864
