ID	;	x	;	y	;	score
0	;	128.0000	;	10.0000	;	0.777
1	;	132.0000	;	32.0000	;	0.650
2	;	130.0000	;	30.0000	;	0.567
3	;	102.0000	;	34.0000	;	0.155
5	;	134.0000	;	32.0000	;	0.773
6	;	98.0000	;	34.0000	;	0.861
7	;	98.0000	;	10.0000	;	0.625
8	;	122.0000	;	88.0000	;	0.552
9	;	110.0000	;	128.0000	;	0.416
10	;	108.0000	;	172.0000	;	0.225
11	;	126.0000	;	90.0000	;	0.704
12	;	110.0000	;	128.0000	;	0.620
13	;	112.0000	;	172.0000	;	0.371
14	;	130.0000	;	8.0000	;	0.380
15	;	132.0000	;	10.0000	;	0.827
17	;	142.0000	;	14.0000	;	0.818
