ID	;	x	;	y	;	score
0	;	178.0000	;	16.0000	;	0.835
1	;	182.0000	;	36.0000	;	0.771
2	;	186.0000	;	36.0000	;	0.676
3	;	164.0000	;	42.0000	;	0.112
4	;	160.0000	;	24.0000	;	0.170
5	;	180.0000	;	36.0000	;	0.817
6	;	154.0000	;	40.0000	;	0.819
7	;	156.0000	;	22.0000	;	0.780
8	;	178.0000	;	80.0000	;	0.665
9	;	166.0000	;	116.0000	;	0.640
10	;	166.0000	;	150.0000	;	0.527
11	;	174.0000	;	80.0000	;	0.711
12	;	162.0000	;	116.0000	;	0.823
13	;	164.0000	;	152.0000	;	0.743
14	;	178.0000	;	14.0000	;	0.661
15	;	184.0000	;	16.0000	;	0.749
17	;	190.0000	;	22.0000	;	0.861
