ID	;	x	;	y	;	score
0	;	226.0000	;	32.0000	;	0.809
1	;	226.0000	;	52.0000	;	0.752
2	;	224.0000	;	54.0000	;	0.748
3	;	254.0000	;	56.0000	;	0.652
4	;	256.0000	;	36.0000	;	0.586
5	;	228.0000	;	50.0000	;	0.580
6	;	248.0000	;	48.0000	;	0.106
7	;	254.0000	;	36.0000	;	0.241
8	;	234.0000	;	102.0000	;	0.760
9	;	242.0000	;	140.0000	;	0.824
10	;	240.0000	;	172.0000	;	0.435
11	;	242.0000	;	100.0000	;	0.633
12	;	248.0000	;	138.0000	;	0.488
13	;	248.0000	;	168.0000	;	0.316
14	;	220.0000	;	32.0000	;	0.791
15	;	226.0000	;	28.0000	;	0.862
16	;	214.0000	;	38.0000	;	0.794
