ID	;	x	;	y	;	score
0	;	204.0000	;	20.0000	;	0.947
1	;	202.0000	;	36.0000	;	0.856
2	;	198.0000	;	36.0000	;	0.809
3	;	218.0000	;	38.0000	;	0.742
4	;	222.0000	;	28.0000	;	0.657
5	;	206.0000	;	34.0000	;	0.736
6	;	222.0000	;	38.0000	;	0.385
7	;	220.0000	;	30.0000	;	0.543
8	;	216.0000	;	72.0000	;	0.723
9	;	222.0000	;	104.0000	;	0.763
10	;	216.0000	;	136.0000	;	0.642
11	;	220.0000	;	70.0000	;	0.675
12	;	224.0000	;	104.0000	;	0.600
13	;	220.0000	;	134.0000	;	0.523
14	;	200.0000	;	18.0000	;	0.871
15	;	204.0000	;	16.0000	;	0.670
16	;	196.0000	;	22.0000	;	0.853
