ID	;	x	;	y	;	score
0	;	104.0000	;	6.0000	;	0.629
1	;	108.0000	;	20.0000	;	0.785
2	;	104.0000	;	18.0000	;	0.475
3	;	76.0000	;	18.0000	;	0.278
5	;	110.0000	;	20.0000	;	0.834
6	;	76.0000	;	20.0000	;	0.865
7	;	74.0000	;	8.0000	;	0.316
8	;	98.0000	;	78.0000	;	0.583
9	;	92.0000	;	128.0000	;	0.666
10	;	88.0000	;	168.0000	;	0.558
11	;	102.0000	;	80.0000	;	0.683
12	;	94.0000	;	128.0000	;	0.802
13	;	90.0000	;	170.0000	;	0.569
14	;	104.0000	;	4.0000	;	0.322
15	;	110.0000	;	4.0000	;	0.555
17	;	118.0000	;	6.0000	;	0.897
