ID	;	x	;	y	;	score
0	;	212.0000	;	34.0000	;	0.886
1	;	202.0000	;	42.0000	;	0.787
2	;	200.0000	;	42.0000	;	0.723
3	;	220.0000	;	42.0000	;	0.934
4	;	222.0000	;	28.0000	;	0.574
5	;	204.0000	;	44.0000	;	0.613
6	;	214.0000	;	38.0000	;	0.116
8	;	184.0000	;	78.0000	;	0.776
9	;	200.0000	;	106.0000	;	0.787
10	;	210.0000	;	138.0000	;	0.802
11	;	188.0000	;	78.0000	;	0.729
12	;	200.0000	;	106.0000	;	0.385
13	;	208.0000	;	130.0000	;	0.188
14	;	210.0000	;	32.0000	;	0.795
15	;	214.0000	;	30.0000	;	0.719
16	;	204.0000	;	32.0000	;	0.830
