ID	;	x	;	y	;	score
0	;	170.0000	;	32.0000	;	0.793
1	;	174.0000	;	44.0000	;	0.822
2	;	168.0000	;	44.0000	;	0.759
3	;	150.0000	;	46.0000	;	0.507
4	;	152.0000	;	32.0000	;	0.534
5	;	180.0000	;	46.0000	;	0.849
6	;	160.0000	;	48.0000	;	0.502
7	;	156.0000	;	34.0000	;	0.568
8	;	164.0000	;	84.0000	;	0.790
9	;	158.0000	;	118.0000	;	0.677
10	;	160.0000	;	146.0000	;	0.569
11	;	172.0000	;	86.0000	;	0.851
12	;	158.0000	;	118.0000	;	0.821
13	;	160.0000	;	148.0000	;	0.671
14	;	168.0000	;	28.0000	;	0.795
15	;	172.0000	;	28.0000	;	0.929
17	;	180.0000	;	32.0000	;	0.838
