ID	;	x	;	y	;	score
0	;	136.0000	;	8.0000	;	0.514
1	;	150.0000	;	24.0000	;	0.653
2	;	152.0000	;	24.0000	;	0.600
3	;	140.0000	;	50.0000	;	0.497
4	;	126.0000	;	54.0000	;	0.439
5	;	146.0000	;	22.0000	;	0.772
6	;	118.0000	;	16.0000	;	0.650
7	;	122.0000	;	8.0000	;	0.146
8	;	146.0000	;	72.0000	;	0.562
9	;	132.0000	;	114.0000	;	0.548
10	;	128.0000	;	154.0000	;	0.326
11	;	144.0000	;	72.0000	;	0.598
12	;	130.0000	;	114.0000	;	0.775
13	;	128.0000	;	160.0000	;	0.757
15	;	140.0000	;	6.0000	;	0.773
17	;	148.0000	;	8.0000	;	0.798
