ID	;	x	;	y	;	score
0	;	62550.0000	;	5062.5000	;	0.829
1	;	60300.0000	;	7340.6250	;	0.760
2	;	60750.0000	;	7593.7500	;	0.777
3	;	67950.0000	;	7087.5000	;	0.715
4	;	68400.0000	;	4556.2500	;	0.553
5	;	58950.0000	;	7340.6250	;	0.478
6	;	66150.0000	;	6581.2500	;	0.273
7	;	67950.0000	;	4556.2500	;	0.335
8	;	60300.0000	;	14681.2500	;	0.696
9	;	63900.0000	;	20756.2500	;	0.855
10	;	63900.0000	;	26578.1250	;	0.805
11	;	61650.0000	;	14681.2500	;	0.511
12	;	63900.0000	;	21009.3750	;	0.415
13	;	63900.0000	;	26325.0000	;	0.255
14	;	61650.0000	;	4809.3750	;	0.871
15	;	62100.0000	;	4556.2500	;	0.390
16	;	59400.0000	;	5315.6250	;	0.880
