ID	;	x	;	y	;	score
0	;	174.0000	;	20.0000	;	0.860
1	;	182.0000	;	38.0000	;	0.664
2	;	186.0000	;	38.0000	;	0.699
3	;	166.0000	;	44.0000	;	0.092
4	;	160.0000	;	28.0000	;	0.132
5	;	180.0000	;	38.0000	;	0.838
6	;	154.0000	;	40.0000	;	0.808
7	;	156.0000	;	20.0000	;	0.835
8	;	180.0000	;	82.0000	;	0.674
9	;	166.0000	;	116.0000	;	0.626
10	;	168.0000	;	148.0000	;	0.511
11	;	172.0000	;	82.0000	;	0.747
12	;	162.0000	;	116.0000	;	0.835
13	;	166.0000	;	152.0000	;	0.698
15	;	178.0000	;	16.0000	;	0.878
17	;	184.0000	;	22.0000	;	0.866
