ID	;	x	;	y	;	score
0	;	78.0000	;	34.0000	;	0.514
1	;	98.0000	;	46.0000	;	0.682
2	;	100.0000	;	46.0000	;	0.507
3	;	64.0000	;	36.0000	;	0.127
4	;	68.0000	;	24.0000	;	0.177
5	;	96.0000	;	44.0000	;	0.701
6	;	60.0000	;	38.0000	;	0.808
7	;	66.0000	;	22.0000	;	0.804
8	;	92.0000	;	104.0000	;	0.505
9	;	72.0000	;	144.0000	;	0.568
10	;	72.0000	;	190.0000	;	0.514
11	;	88.0000	;	104.0000	;	0.660
12	;	74.0000	;	146.0000	;	0.830
13	;	78.0000	;	196.0000	;	0.822
15	;	80.0000	;	28.0000	;	0.615
17	;	90.0000	;	28.0000	;	0.954
