ID	;	x	;	y	;	score
0	;	120.0000	;	36.0000	;	0.737
1	;	128.0000	;	48.0000	;	0.679
2	;	130.0000	;	48.0000	;	0.620
3	;	114.0000	;	50.0000	;	0.155
4	;	112.0000	;	38.0000	;	0.247
5	;	126.0000	;	48.0000	;	0.724
6	;	108.0000	;	48.0000	;	0.720
7	;	106.0000	;	36.0000	;	0.664
8	;	128.0000	;	82.0000	;	0.643
9	;	120.0000	;	106.0000	;	0.593
10	;	118.0000	;	130.0000	;	0.573
11	;	128.0000	;	82.0000	;	0.693
12	;	118.0000	;	106.0000	;	0.782
13	;	116.0000	;	132.0000	;	0.825
15	;	122.0000	;	34.0000	;	0.805
17	;	126.0000	;	36.0000	;	0.796
