ID	;	x	;	y	;	score
0	;	170.0000	;	36.0000	;	0.973
1	;	164.0000	;	50.0000	;	0.773
2	;	162.0000	;	50.0000	;	0.832
3	;	188.0000	;	44.0000	;	0.854
4	;	192.0000	;	22.0000	;	0.569
5	;	168.0000	;	50.0000	;	0.647
6	;	184.0000	;	42.0000	;	0.158
7	;	188.0000	;	30.0000	;	0.107
8	;	164.0000	;	94.0000	;	0.826
9	;	176.0000	;	126.0000	;	0.777
10	;	180.0000	;	160.0000	;	0.776
11	;	168.0000	;	92.0000	;	0.646
12	;	178.0000	;	124.0000	;	0.632
13	;	182.0000	;	158.0000	;	0.510
14	;	166.0000	;	36.0000	;	0.879
15	;	170.0000	;	34.0000	;	0.897
16	;	160.0000	;	38.0000	;	0.839
