ID	;	x	;	y	;	score
0	;	98.0000	;	28.0000	;	0.421
1	;	114.0000	;	38.0000	;	0.689
2	;	112.0000	;	34.0000	;	0.527
3	;	94.0000	;	34.0000	;	0.310
4	;	88.0000	;	24.0000	;	0.582
5	;	116.0000	;	44.0000	;	0.796
6	;	86.0000	;	52.0000	;	0.509
7	;	82.0000	;	38.0000	;	0.175
8	;	108.0000	;	78.0000	;	0.583
9	;	104.0000	;	112.0000	;	0.405
10	;	100.0000	;	138.0000	;	0.231
11	;	114.0000	;	80.0000	;	0.655
12	;	104.0000	;	114.0000	;	0.580
13	;	98.0000	;	154.0000	;	0.303
15	;	100.0000	;	24.0000	;	0.409
17	;	106.0000	;	26.0000	;	0.594
