ID	;	x	;	y	;	score
0	;	194.0000	;	34.0000	;	0.774
1	;	184.0000	;	44.0000	;	0.755
2	;	186.0000	;	44.0000	;	0.904
3	;	202.0000	;	48.0000	;	0.762
4	;	206.0000	;	40.0000	;	0.521
5	;	182.0000	;	44.0000	;	0.702
6	;	196.0000	;	50.0000	;	0.089
8	;	180.0000	;	80.0000	;	0.751
9	;	188.0000	;	110.0000	;	0.912
10	;	194.0000	;	142.0000	;	0.868
11	;	176.0000	;	80.0000	;	0.624
12	;	190.0000	;	108.0000	;	0.769
13	;	194.0000	;	138.0000	;	0.583
14	;	192.0000	;	32.0000	;	0.694
15	;	194.0000	;	32.0000	;	0.182
16	;	188.0000	;	32.0000	;	0.756
