ID	;	x	;	y	;	score
0	;	124.0000	;	36.0000	;	0.973
1	;	134.0000	;	52.0000	;	0.715
2	;	132.0000	;	54.0000	;	0.555
3	;	104.0000	;	58.0000	;	0.273
4	;	102.0000	;	44.0000	;	0.147
5	;	136.0000	;	50.0000	;	0.867
6	;	104.0000	;	52.0000	;	0.678
7	;	102.0000	;	32.0000	;	0.665
8	;	130.0000	;	110.0000	;	0.688
9	;	120.0000	;	156.0000	;	0.593
10	;	120.0000	;	204.0000	;	0.429
11	;	138.0000	;	110.0000	;	0.727
12	;	122.0000	;	158.0000	;	0.871
13	;	122.0000	;	208.0000	;	0.833
14	;	124.0000	;	34.0000	;	0.457
15	;	126.0000	;	34.0000	;	0.818
17	;	138.0000	;	38.0000	;	0.983
