ID	;	x	;	y	;	score
0	;	128.0000	;	10.0000	;	0.788
1	;	132.0000	;	30.0000	;	0.726
2	;	128.0000	;	30.0000	;	0.508
3	;	102.0000	;	32.0000	;	0.141
5	;	134.0000	;	32.0000	;	0.787
6	;	98.0000	;	34.0000	;	0.842
7	;	96.0000	;	10.0000	;	0.573
8	;	122.0000	;	88.0000	;	0.586
9	;	120.0000	;	134.0000	;	0.613
10	;	112.0000	;	172.0000	;	0.273
11	;	128.0000	;	90.0000	;	0.590
12	;	120.0000	;	134.0000	;	0.711
13	;	114.0000	;	172.0000	;	0.392
14	;	128.0000	;	8.0000	;	0.422
15	;	132.0000	;	10.0000	;	0.842
17	;	142.0000	;	16.0000	;	0.775
