ID	;	x	;	y	;	score
0	;	140.0000	;	8.0000	;	0.865
1	;	144.0000	;	22.0000	;	0.645
2	;	140.0000	;	20.0000	;	0.634
3	;	118.0000	;	12.0000	;	0.189
5	;	146.0000	;	22.0000	;	0.798
6	;	122.0000	;	12.0000	;	0.595
7	;	120.0000	;	6.0000	;	0.409
8	;	140.0000	;	74.0000	;	0.605
9	;	124.0000	;	118.0000	;	0.618
10	;	124.0000	;	156.0000	;	0.435
11	;	144.0000	;	76.0000	;	0.698
12	;	126.0000	;	120.0000	;	0.729
13	;	128.0000	;	164.0000	;	0.669
14	;	140.0000	;	6.0000	;	0.677
15	;	144.0000	;	8.0000	;	0.720
17	;	152.0000	;	10.0000	;	0.858
