ID	;	x	;	y	;	score
0	;	126.0000	;	40.0000	;	0.860
1	;	134.0000	;	54.0000	;	0.753
2	;	128.0000	;	54.0000	;	0.555
3	;	102.0000	;	56.0000	;	0.347
4	;	98.0000	;	36.0000	;	0.125
5	;	138.0000	;	52.0000	;	0.829
6	;	102.0000	;	54.0000	;	0.625
7	;	100.0000	;	28.0000	;	0.685
8	;	142.0000	;	110.0000	;	0.613
9	;	132.0000	;	154.0000	;	0.674
10	;	124.0000	;	202.0000	;	0.578
11	;	152.0000	;	110.0000	;	0.673
12	;	134.0000	;	154.0000	;	0.905
13	;	124.0000	;	206.0000	;	0.775
14	;	122.0000	;	38.0000	;	0.957
15	;	130.0000	;	36.0000	;	0.938
17	;	138.0000	;	38.0000	;	0.876
