ID	;	x	;	y	;	score
0	;	62550.0000	;	4809.3750	;	0.768
1	;	59850.0000	;	7087.5000	;	0.836
2	;	61200.0000	;	7087.5000	;	0.806
3	;	67500.0000	;	6834.3750	;	0.845
4	;	68850.0000	;	3796.8750	;	0.629
5	;	58050.0000	;	7340.6250	;	0.599
8	;	60750.0000	;	14175.0000	;	0.683
9	;	63000.0000	;	20250.0000	;	0.796
10	;	63900.0000	;	26578.1250	;	0.670
11	;	58500.0000	;	14175.0000	;	0.448
12	;	62550.0000	;	20250.0000	;	0.352
13	;	64800.0000	;	26325.0000	;	0.410
14	;	61650.0000	;	4556.2500	;	0.840
15	;	63000.0000	;	4303.1250	;	0.283
16	;	59850.0000	;	5062.5000	;	0.861
