ID	;	x	;	y	;	score
0	;	92.0000	;	20.0000	;	0.883
1	;	108.0000	;	34.0000	;	0.755
2	;	110.0000	;	34.0000	;	0.521
3	;	80.0000	;	44.0000	;	0.113
4	;	78.0000	;	28.0000	;	0.104
5	;	106.0000	;	34.0000	;	0.784
6	;	74.0000	;	38.0000	;	0.833
7	;	76.0000	;	18.0000	;	0.857
8	;	104.0000	;	94.0000	;	0.552
9	;	94.0000	;	138.0000	;	0.596
10	;	94.0000	;	172.0000	;	0.271
11	;	102.0000	;	94.0000	;	0.708
12	;	88.0000	;	138.0000	;	0.726
13	;	94.0000	;	172.0000	;	0.315
15	;	94.0000	;	14.0000	;	0.738
17	;	106.0000	;	16.0000	;	0.882
