ID	;	x	;	y	;	score
0	;	226.0000	;	32.0000	;	0.777
1	;	226.0000	;	52.0000	;	0.782
2	;	224.0000	;	54.0000	;	0.749
3	;	254.0000	;	56.0000	;	0.667
4	;	256.0000	;	38.0000	;	0.653
5	;	230.0000	;	50.0000	;	0.580
6	;	250.0000	;	52.0000	;	0.140
7	;	254.0000	;	38.0000	;	0.293
8	;	234.0000	;	102.0000	;	0.749
9	;	242.0000	;	140.0000	;	0.814
10	;	240.0000	;	172.0000	;	0.548
11	;	244.0000	;	100.0000	;	0.668
12	;	250.0000	;	138.0000	;	0.575
13	;	250.0000	;	168.0000	;	0.448
14	;	220.0000	;	30.0000	;	0.853
15	;	226.0000	;	28.0000	;	0.835
16	;	214.0000	;	38.0000	;	0.791
