ID	;	x	;	y	;	score
0	;	140.0000	;	56.0000	;	0.760
1	;	152.0000	;	68.0000	;	0.714
2	;	154.0000	;	66.0000	;	0.591
3	;	132.0000	;	72.0000	;	0.171
4	;	134.0000	;	62.0000	;	0.134
5	;	150.0000	;	68.0000	;	0.737
6	;	126.0000	;	74.0000	;	0.798
7	;	126.0000	;	58.0000	;	0.324
8	;	146.0000	;	110.0000	;	0.638
9	;	140.0000	;	142.0000	;	0.671
10	;	138.0000	;	170.0000	;	0.393
11	;	148.0000	;	112.0000	;	0.803
12	;	140.0000	;	142.0000	;	0.900
13	;	138.0000	;	170.0000	;	0.469
15	;	142.0000	;	54.0000	;	0.825
17	;	150.0000	;	54.0000	;	0.865
