ID	;	x	;	y	;	score
0	;	134.0000	;	8.0000	;	0.568
1	;	148.0000	;	22.0000	;	0.709
2	;	150.0000	;	22.0000	;	0.532
3	;	140.0000	;	48.0000	;	0.275
4	;	126.0000	;	58.0000	;	0.375
5	;	146.0000	;	20.0000	;	0.853
6	;	118.0000	;	14.0000	;	0.743
7	;	122.0000	;	8.0000	;	0.148
8	;	144.0000	;	72.0000	;	0.507
9	;	128.0000	;	112.0000	;	0.505
10	;	128.0000	;	152.0000	;	0.308
11	;	144.0000	;	72.0000	;	0.631
12	;	128.0000	;	114.0000	;	0.740
13	;	130.0000	;	160.0000	;	0.781
15	;	138.0000	;	6.0000	;	0.826
17	;	148.0000	;	8.0000	;	0.815
