ID	;	x	;	y	;	score
0	;	268.0000	;	38.0000	;	0.880
1	;	256.0000	;	58.0000	;	0.774
2	;	260.0000	;	60.0000	;	0.842
3	;	288.0000	;	58.0000	;	0.821
4	;	290.0000	;	38.0000	;	0.764
5	;	254.0000	;	58.0000	;	0.627
6	;	276.0000	;	58.0000	;	0.110
8	;	272.0000	;	110.0000	;	0.671
9	;	284.0000	;	148.0000	;	0.814
10	;	284.0000	;	194.0000	;	0.822
11	;	268.0000	;	110.0000	;	0.617
12	;	284.0000	;	148.0000	;	0.680
13	;	284.0000	;	190.0000	;	0.540
14	;	264.0000	;	36.0000	;	0.897
15	;	266.0000	;	36.0000	;	0.273
16	;	254.0000	;	40.0000	;	0.785
