ID	;	x	;	y	;	score
0	;	108.0000	;	26.0000	;	0.760
1	;	110.0000	;	46.0000	;	0.766
2	;	110.0000	;	44.0000	;	0.550
3	;	90.0000	;	50.0000	;	0.129
4	;	84.0000	;	34.0000	;	0.173
5	;	108.0000	;	46.0000	;	0.803
6	;	80.0000	;	50.0000	;	0.746
7	;	80.0000	;	30.0000	;	0.352
8	;	98.0000	;	92.0000	;	0.594
9	;	90.0000	;	134.0000	;	0.669
10	;	88.0000	;	168.0000	;	0.408
11	;	96.0000	;	94.0000	;	0.744
12	;	90.0000	;	134.0000	;	0.833
13	;	94.0000	;	170.0000	;	0.469
14	;	108.0000	;	24.0000	;	0.406
15	;	112.0000	;	24.0000	;	0.673
17	;	118.0000	;	32.0000	;	0.635
