ID	;	x	;	y	;	score
0	;	96.0000	;	26.0000	;	0.161
1	;	94.0000	;	40.0000	;	0.611
2	;	96.0000	;	40.0000	;	0.541
3	;	74.0000	;	38.0000	;	0.270
4	;	70.0000	;	26.0000	;	0.306
5	;	92.0000	;	38.0000	;	0.809
6	;	62.0000	;	42.0000	;	0.757
7	;	66.0000	;	24.0000	;	0.588
8	;	82.0000	;	86.0000	;	0.603
9	;	74.0000	;	128.0000	;	0.663
10	;	72.0000	;	164.0000	;	0.483
11	;	82.0000	;	88.0000	;	0.756
12	;	72.0000	;	128.0000	;	0.764
13	;	74.0000	;	164.0000	;	0.653
15	;	98.0000	;	24.0000	;	0.234
17	;	98.0000	;	28.0000	;	0.666
