ID	;	x	;	y	;	score
0	;	192.0000	;	36.0000	;	0.748
1	;	184.0000	;	48.0000	;	0.678
2	;	186.0000	;	46.0000	;	0.799
3	;	204.0000	;	48.0000	;	0.784
4	;	206.0000	;	36.0000	;	0.556
5	;	182.0000	;	48.0000	;	0.555
6	;	200.0000	;	46.0000	;	0.116
8	;	186.0000	;	82.0000	;	0.809
9	;	194.0000	;	110.0000	;	0.865
10	;	196.0000	;	142.0000	;	0.792
11	;	184.0000	;	82.0000	;	0.605
12	;	192.0000	;	110.0000	;	0.777
13	;	194.0000	;	140.0000	;	0.666
14	;	190.0000	;	34.0000	;	0.709
15	;	192.0000	;	34.0000	;	0.343
16	;	186.0000	;	36.0000	;	0.809
