ID	;	x	;	y	;	score
0	;	184.0000	;	26.0000	;	0.506
1	;	174.0000	;	40.0000	;	0.652
2	;	178.0000	;	38.0000	;	0.687
3	;	198.0000	;	30.0000	;	0.633
4	;	196.0000	;	22.0000	;	0.435
5	;	170.0000	;	40.0000	;	0.583
6	;	192.0000	;	32.0000	;	0.208
7	;	194.0000	;	30.0000	;	0.320
8	;	182.0000	;	86.0000	;	0.722
9	;	190.0000	;	122.0000	;	0.656
10	;	190.0000	;	160.0000	;	0.696
11	;	174.0000	;	86.0000	;	0.616
12	;	190.0000	;	120.0000	;	0.487
13	;	192.0000	;	156.0000	;	0.374
14	;	182.0000	;	24.0000	;	0.576
16	;	176.0000	;	26.0000	;	0.767
