ID	;	x	;	y	;	score
0	;	176.0000	;	48.0000	;	0.735
1	;	182.0000	;	68.0000	;	0.753
2	;	178.0000	;	66.0000	;	0.566
3	;	158.0000	;	82.0000	;	0.165
5	;	186.0000	;	68.0000	;	0.770
6	;	156.0000	;	76.0000	;	0.800
7	;	150.0000	;	52.0000	;	0.722
8	;	176.0000	;	126.0000	;	0.516
9	;	174.0000	;	170.0000	;	0.565
10	;	168.0000	;	208.0000	;	0.250
11	;	180.0000	;	128.0000	;	0.695
12	;	172.0000	;	172.0000	;	0.834
13	;	168.0000	;	214.0000	;	0.787
14	;	176.0000	;	44.0000	;	0.753
15	;	182.0000	;	46.0000	;	0.847
17	;	190.0000	;	50.0000	;	0.885
