ID	;	x	;	y	;	score
0	;	208.0000	;	24.0000	;	0.675
1	;	202.0000	;	38.0000	;	0.830
2	;	198.0000	;	36.0000	;	0.879
3	;	214.0000	;	38.0000	;	0.758
4	;	222.0000	;	28.0000	;	0.849
5	;	206.0000	;	38.0000	;	0.703
6	;	220.0000	;	42.0000	;	0.452
7	;	220.0000	;	32.0000	;	0.399
8	;	202.0000	;	76.0000	;	0.875
9	;	212.0000	;	106.0000	;	0.819
10	;	214.0000	;	138.0000	;	0.615
11	;	208.0000	;	74.0000	;	0.709
12	;	210.0000	;	106.0000	;	0.704
13	;	210.0000	;	134.0000	;	0.519
14	;	206.0000	;	22.0000	;	0.823
15	;	208.0000	;	22.0000	;	0.684
16	;	200.0000	;	24.0000	;	0.724
